Cycle_Number,Amp_hr_actual,Volts,Type
54,-0.09999999999999999,3.747231880965917,Discharge
54,-0.09999999999999999,3.747231880965917,Charge
54,-0.07910552763819095,3.7633464199666213,Charge
54,-0.0582110552763819,3.780743113704729,Charge
54,-0.037316582914572856,3.796049536512744,Charge
54,-0.01642211055276381,3.807524100579551,Charge
54,0.004472361809045239,3.8241181018064805,Charge
54,0.025366834170854276,3.8360572796825103,Charge
54,0.04626130653266331,3.8455254365071676,Charge
54,0.06715577889447236,3.854155658039092,Charge
54,0.08805025125628141,3.869330311155711,Charge
54,0.10894472361809046,3.878222054452684,Charge
54,0.1298391959798995,3.8847791734547186,Charge
54,0.15073366834170854,3.8943248727710564,Charge
54,0.17162814070351753,3.9024701198875795,Charge
54,0.1925226130653266,3.914173087532052,Charge
54,0.21341708542713564,3.9207630765470483,Charge
54,0.2343115577889447,3.928157900281102,Charge
54,0.25520603015075377,3.937720038745876,Charge
54,0.2761005025125628,3.943937252912565,Charge
54,0.2969949748743719,3.9488377208083993,Charge
54,0.3178894472361809,3.9572340855675123,Charge
54,0.33878391959798987,3.963975134809205,Charge
54,0.35967839195979895,3.970504924962404,Charge
54,0.380572864321608,3.972789728625211,Charge
54,0.40146733668341705,3.9857702374381296,Charge
54,0.4223618090452261,3.9669793594215603,Charge
54,0.4432562814070351,3.9314865303320845,Charge
54,0.4641507537688442,3.943494269609954,Charge
54,0.4850452261306532,3.9477931878278585,Charge
54,0.5059396984924623,3.9514783105221927,Charge
54,0.5268341708542713,3.9241857928387853,Charge
54,0.5477286432160804,3.896272434341205,Charge
54,0.5686231155778894,3.8594850840640156,Charge
54,0.5895175879396984,3.8277229215440616,Charge
54,0.6104120603015075,3.8012054577558194,Charge
54,0.6313065326633165,3.7725869466874933,Charge
54,0.6522010050251256,3.7523653625911475,Charge
54,0.6730954773869345,3.727383230110324,Charge
54,0.6939899497487437,3.709664478769248,Charge
54,0.7148844221105527,3.698967091357882,Charge
54,0.7357788944723618,3.6906060083817605,Charge
54,0.7566733668341707,3.687296245504669,Charge
54,0.7775678391959798,3.686058972633025,Charge
54,0.7984623115577889,3.68870811516659,Charge
54,0.8193567839195979,3.6957711905408055,Charge
54,0.840251256281407,3.7110999110100718,Charge
54,0.861145728643216,3.7297083315761084,Charge
54,0.8820402010050251,3.756081243674493,Charge
54,0.9029346733668341,3.77946169296428,Charge
54,0.923829145728643,3.808516911160326,Charge
54,0.9447236180904522,3.842999422191314,Charge
54,0.9656180904522612,3.876562979684764,Charge
54,0.9865125628140702,3.9129066215300625,Charge
54,1.0074070351758795,3.950881231319479,Charge
54,1.0283015075376885,3.9936269340838053,Charge
54,1.0491959798994974,4.029787827400125,Charge
54,1.0700904522613064,4.067702028773834,Charge
54,1.0909849246231154,4.089652676481732,Charge
54,1.1118793969849246,4.091044599082328,Charge
54,1.1327738693467335,4.092176050358085,Charge
54,1.1536683417085425,4.093999862005551,Charge
54,1.1745628140703517,4.095030475195166,Charge
54,1.1954572864321609,4.09492890663889,Charge
54,1.2163517587939698,4.09623609834223,Charge
54,1.2372462311557788,4.099097176252981,Charge
54,1.2581407035175878,4.1,Charge
54,1.2790351758793967,4.099628050064013,Charge
54,1.299929648241206,4.1,Charge
54,1.320824120603015,4.097777700136901,Charge
54,1.3417185929648239,4.1,Charge
54,1.362613065326633,4.1,Charge
54,1.3835075376884423,4.1,Charge
54,1.4044020100502512,4.1,Charge
54,1.4252964824120602,4.1,Charge
54,1.4461909547738692,4.1,Charge
54,1.4670854271356781,4.1,Charge
54,1.4879798994974873,4.096852506802801,Charge
54,1.5088743718592963,4.1,Charge
54,1.5297688442211055,4.1,Charge
54,1.5506633165829145,4.095994486851942,Charge
54,1.5715577889447236,4.062287943001271,Charge
54,1.5924522613065326,4.023285292569467,Charge
54,1.6133467336683416,3.985868339120214,Charge
54,1.6342412060301506,3.9500510823392427,Charge
54,1.6551356783919595,3.9155537184883205,Charge
54,1.6760301507537687,3.884549152976966,Charge
54,1.6969246231155777,3.858233448993991,Charge
54,1.7178190954773869,3.8352319655275515,Charge
54,1.7387135678391958,3.8139312677485298,Charge
54,1.7596080402010048,3.7982258077318813,Charge
54,1.780502512562814,3.7838953994623954,Charge
54,1.801396984924623,3.7801009985541034,Charge
54,1.822291457286432,3.775526781751728,Charge
54,1.843185929648241,3.777606973429207,Charge
54,1.86408040201005,3.7848138133589937,Charge
54,1.8849748743718593,3.7959614669836093,Charge
54,1.9058693467336683,3.8143468810537673,Charge
54,1.9267638190954772,3.831632895836734,Charge
54,1.9476582914572862,3.857372487850976,Charge
54,1.9685527638190952,3.884895378078486,Charge
54,1.9894472361809044,3.911567825664869,Charge
54,2.0103417085427138,3.9493242238169044,Charge
54,2.0312361809045223,3.986459467675702,Charge
54,2.0521306532663317,3.9625569025613343,Charge
54,2.0730251256281402,3.9641595922602573,Charge
54,2.0939195979899496,4.013415182973552,Charge
54,2.1148140703517586,4.047200540894266,Charge
54,2.1357085427135676,4.077784133396187,Charge
54,2.156603015075377,4.0729845479238485,Charge
54,2.1774974874371855,4.075887724327484,Charge
54,2.198391959798995,4.078023839156938,Charge
54,2.219286432160804,4.076321212774687,Charge
54,2.240180904522613,4.074587854242865,Charge
54,2.261075376884422,4.075445671525529,Charge
54,2.281969849246231,4.075220221698207,Charge
54,2.3028643216080398,4.076832499236115,Charge
54,2.323758793969849,4.075266370869708,Charge
54,2.344653266331658,4.07474866009489,Charge
54,2.365547738693467,4.074146869739366,Charge
54,2.3864422110552765,4.073833622462494,Charge
54,2.407336683417085,4.07238554102824,Charge
54,2.4282311557788945,4.069406994976768,Charge
54,2.449125628140703,4.07005633216655,Charge
54,2.4700201005025124,4.071742974449287,Charge
54,2.4909145728643214,4.068928384151927,Charge
54,2.5118090452261304,4.067858613265066,Charge
54,2.5327035175879398,4.067320328881898,Charge
54,2.5535979899497483,4.039173446161074,Charge
54,2.5744924623115577,4.000593658602541,Charge
54,2.5953869346733667,3.961582684627454,Charge
54,2.6162814070351756,3.9224524590899286,Charge
54,2.6371758793969846,3.883071955584468,Charge
54,2.6580703517587936,3.844421077156173,Charge
54,2.6789648241206026,3.80761056203283,Charge
54,2.699859296482412,3.7753242961365117,Charge
54,2.720753768844221,3.7462147581969445,Charge
54,2.74164824120603,3.714928110335465,Charge
54,2.762542713567839,3.690565415921562,Charge
54,2.783437185929648,3.6732470611507337,Charge
54,2.8043316582914573,3.6542743667720328,Charge
54,2.8252261306532658,3.6402909620645927,Charge
54,2.846120603015075,3.6356113549793054,Charge
54,2.8670150753768846,3.631163858060494,Charge
54,2.887909547738693,3.635055247923646,Charge
54,2.9088040201005025,3.6422126253662497,Charge
54,2.929698492462311,3.6536149151890767,Charge
54,2.9505929648241205,3.6686172749042947,Charge
54,2.9714874371859294,3.6871974665061433,Charge
54,2.9923819095477384,3.7136478465940943,Charge
54,3.0132763819095474,3.7406091885677717,Charge
54,3.0341708542713564,3.7704564842963295,Charge
54,3.0550653266331658,3.802792261665727,Charge
54,3.0759597989949747,3.8390757644169913,Charge
54,3.0968542713567837,3.869660354014652,Charge
54,3.1177487437185927,3.9138752806582384,Charge
54,3.1386432160804016,4.01866168573872,Charge
54,3.1595376884422106,4.069814950111576,Charge
54,3.18043216080402,4.094595706486937,Charge
54,3.2013266331658286,4.1,Charge
54,3.222221105527638,4.1,Charge
54,3.2431155778894474,4.1,Charge
54,3.264010050251256,4.1,Charge
54,3.2849045226130653,4.1,Charge
54,3.305798994974874,4.1,Charge
54,3.3266934673366833,4.1,Charge
54,3.347587939698492,4.1,Charge
54,3.368482412060301,4.1,Charge
54,3.38937688442211,4.1,Charge
54,3.410271356783919,4.1,Charge
54,3.4311658291457285,4.1,Charge
54,3.4520603015075375,3.5588641041581077,Charge
54,3.4729547738693465,3.549655466035253,Charge
54,3.4938492462311554,3.5445482933722623,Charge
54,3.5147437185929644,3.536233338283784,Charge
54,3.5356381909547734,3.5281972681825167,Charge
54,3.556532663316583,3.519870217231334,Charge
54,3.5774271356783918,3.5126208531541163,Charge
54,3.5983216080402007,3.5066891938586062,Charge
54,3.6192160804020097,3.4947032568191068,Charge
54,3.6401105527638187,3.4978323823045945,Charge
54,3.661005025125628,3.4746781626338916,Charge
54,3.6818994974874366,3.4149342687283513,Charge
54,3.702793969849246,3.402713297914633,Charge
54,3.723688442211055,3.4018536876758696,Charge
54,3.744582914572864,3.3921537083683084,Charge
54,3.7654773869346734,3.3875042883099256,Charge
54,3.786371859296482,3.3800403844111555,Charge
54,3.8072663316582913,3.3713660864366384,Charge
54,3.8281608040201003,3.3637022997231094,Charge
54,3.8490552763819093,3.3560623556881928,Charge
54,3.869949748743718,3.3525418742024993,Charge
54,3.890844221105527,3.3466485607281506,Charge
54,3.911738693467336,3.3392931030573085,Charge
54,3.9326331658291456,3.3298009394890213,Charge
54,3.9535276381909545,3.3249206280039423,Charge
54,3.9744221105527635,3.320364595420256,Charge
54,3.9953165829145725,3.3121749120792647,Charge
54,4.016211055276382,3.309190297227748,Charge
54,4.03710552763819,3.3034862212639733,Charge
54,4.058,3.2966548645967633,Charge
105,3.916,3.2974574273490105,Discharge
105,3.895316582914573,3.3022805526476096,Discharge
105,3.8746331658291457,3.308392653436301,Discharge
105,3.853949748743718,3.3145419028991245,Discharge
105,3.833266331658291,3.320574558745813,Discharge
105,3.812582914572864,3.3260162907791493,Discharge
105,3.791899497487437,3.331381250485211,Discharge
105,3.7712160804020094,3.3400194978946574,Discharge
105,3.7505326633165827,3.345782626485755,Discharge
105,3.7298492462311557,3.353195797493967,Discharge
105,3.7091658291457286,3.35718849261724,Discharge
105,3.688482412060301,3.3641567045275775,Discharge
105,3.667798994974874,3.3736991206768723,Discharge
105,3.647115577889447,3.3816126322402447,Discharge
105,3.62643216080402,3.3853427101419875,Discharge
105,3.6057487437185927,3.394524059712675,Discharge
105,3.5850653266331656,3.396852056130902,Discharge
105,3.5643819095477385,3.4118580913662835,Discharge
105,3.543698492462311,3.4702697569097034,Discharge
105,3.523015075376884,3.488831442247302,Discharge
105,3.502331658291457,3.492102948661306,Discharge
105,3.48164824120603,3.497198927170753,Discharge
105,3.4609648241206026,3.5057366516264903,Discharge
105,3.4402814070351755,3.513493807480196,Discharge
105,3.4195979899497484,3.5194802772856444,Discharge
105,3.3989145728643213,3.5280407722259266,Discharge
105,3.378231155778894,3.5368939525628305,Discharge
105,3.357547738693467,3.5449511164353984,Discharge
105,3.33686432160804,3.5507106995273814,Discharge
105,3.316180904522613,3.5593760690963956,Discharge
105,3.2954974874371854,4.1,Discharge
105,3.2748140703517583,4.1,Discharge
105,3.2541306532663317,4.1,Discharge
105,3.2334472361809046,4.1,Discharge
105,3.212763819095477,4.1,Discharge
105,3.19208040201005,4.1,Discharge
105,3.171396984924623,4.1,Discharge
105,3.1507135678391958,4.1,Discharge
105,3.1300301507537687,4.1,Discharge
105,3.1093467336683416,4.1,Discharge
105,3.0886633165829145,4.1,Discharge
105,3.067979899497487,4.1,Discharge
105,3.04729648241206,4.1,Discharge
105,3.0266130653266328,4.058367196981154,Discharge
105,3.005929648241206,3.9551813638215028,Discharge
105,2.9852462311557786,3.903592542716241,Discharge
105,2.9645628140703515,3.877883899575765,Discharge
105,2.9438793969849244,3.8362933031460074,Discharge
105,2.9231959798994973,3.8042247593524694,Discharge
105,2.9025125628140698,3.7718382106489265,Discharge
105,2.881829145728643,3.7417392744953477,Discharge
105,2.861145728643216,3.7137524690105215,Discharge
105,2.840462311557789,3.68794727792191,Discharge
105,2.8197788944723614,3.6671503293102603,Discharge
105,2.7990954773869343,3.653177342331419,Discharge
105,2.7784120603015072,3.6442622545147207,Discharge
105,2.7577286432160806,3.6362027759965736,Discharge
105,2.737045226130653,3.6328047898465714,Discharge
105,2.716361809045226,3.637513540108899,Discharge
105,2.695678391959799,3.6419356903067497,Discharge
105,2.6749949748743718,3.653470217544643,Discharge
105,2.6543115577889442,3.671063498273518,Discharge
105,2.6336281407035176,3.6916464972492546,Discharge
105,2.6129447236180905,3.714869285762446,Discharge
105,2.5922613065326634,3.7456701024581416,Discharge
105,2.571577889447236,3.775072833153458,Discharge
105,2.5508944723618088,3.8077258521874398,Discharge
105,2.5302110552763817,3.8440290105361408,Discharge
105,2.5095276381909546,3.8874149334014434,Discharge
105,2.4888442211055275,3.922270454177607,Discharge
105,2.4681608040201004,3.9621131360318955,Discharge
105,2.4474773869346733,4.0031636066328815,Discharge
105,2.426793969849246,4.040330766193448,Discharge
105,2.4061105527638187,4.067432708200115,Discharge
105,2.3854271356783916,4.066844976301723,Discharge
105,2.364743718592965,4.071657866030221,Discharge
105,2.3440603015075374,4.0707922230913685,Discharge
105,2.3233768844221103,4.0712456101754695,Discharge
105,2.3026934673366832,4.070609429559603,Discharge
105,2.282010050251256,4.074506536893508,Discharge
105,2.2613266331658286,4.074640005991795,Discharge
105,2.240643216080402,4.074108898535363,Discharge
105,2.219959798994975,4.075090975897135,Discharge
105,2.1992763819095478,4.076270318455685,Discharge
105,2.1785929648241202,4.075727943405945,Discharge
105,2.157909547738693,4.074954761776152,Discharge
105,2.137226130653266,4.0766600228615895,Discharge
105,2.1165427135678394,4.075961940791746,Discharge
105,2.095859296482412,4.078029754909586,Discharge
105,2.075175879396985,4.075285989751926,Discharge
105,2.0544924623115577,4.076053033247753,Discharge
105,2.03380904522613,4.077317255979497,Discharge
105,2.013125628140703,4.074583215875449,Discharge
105,1.9924422110552764,4.049150618492865,Discharge
105,1.971758793969849,4.006436696377989,Discharge
105,1.951075376884422,3.9779464476832644,Discharge
105,1.9303919597989947,4.007795450011777,Discharge
105,1.9097085427135676,3.9882905516966436,Discharge
105,1.8890251256281403,3.9441114203708816,Discharge
105,1.8683417085427136,3.9143090526733477,Discharge
105,1.8476582914572863,3.8830854823773673,Discharge
105,1.8269748743718592,3.8573119705666885,Discharge
105,1.806291457286432,3.833587832842543,Discharge
105,1.7856080402010048,3.8139734599496338,Discharge
105,1.7649246231155777,3.7960587479474155,Discharge
105,1.7442412060301506,3.7849106421663556,Discharge
105,1.7235577889447233,3.779510587128168,Discharge
105,1.7028743718592965,3.777185022027082,Discharge
105,1.6821909547738692,3.778307620364554,Discharge
105,1.661507537688442,3.785947432114271,Discharge
105,1.640824120603015,3.7990508435066945,Discharge
105,1.6201407035175879,3.814544297173443,Discharge
105,1.5994572864321606,3.8348432354312245,Discharge
105,1.5787738693467337,3.8579192118546386,Discharge
105,1.5580904522613064,3.887217263128684,Discharge
105,1.537407035175879,3.917497806294556,Discharge
105,1.5167236180904522,3.9501897207832117,Discharge
105,1.4960402010050249,3.986843075312983,Discharge
105,1.4753567839195978,4.025016358527663,Discharge
105,1.4546733668341707,4.061911028663849,Discharge
105,1.4339899497487436,4.099407971608617,Discharge
105,1.4133065326633163,4.1,Discharge
105,1.3926231155778894,4.1,Discharge
105,1.3719396984924621,4.0978495449175885,Discharge
105,1.351256281407035,4.1,Discharge
105,1.330572864321608,4.1,Discharge
105,1.3098894472361808,4.1,Discharge
105,1.2892060301507535,4.1,Discharge
105,1.2685226130653267,4.1,Discharge
105,1.2478391959798993,4.1,Discharge
105,1.2271557788944722,4.1,Discharge
105,1.2064723618090452,4.1,Discharge
105,1.185788944723618,4.099867624653342,Discharge
105,1.1651055276381908,4.1,Discharge
105,1.1444221105527639,4.1,Discharge
105,1.1237386934673366,4.098100080389763,Discharge
105,1.1030552763819095,4.09758555130932,Discharge
105,1.0823718592964824,4.096631076054882,Discharge
105,1.0616884422110553,4.094022731770213,Discharge
105,1.041005025125628,4.093968484541031,Discharge
105,1.020321608040201,4.092292559853168,Discharge
105,0.9996381909547738,4.090026235884519,Discharge
105,0.9789547738693466,4.0891741818664675,Discharge
105,0.9582713567839196,4.065632569224982,Discharge
105,0.9375879396984924,4.028636002873964,Discharge
105,0.9169045226130652,3.991844188187392,Discharge
105,0.8962211055276382,3.9526998799910236,Discharge
105,0.875537688442211,3.911625800078425,Discharge
105,0.8548542713567838,3.8736639933182784,Discharge
105,0.8341708542713568,3.8402001094786686,Discharge
105,0.8134874371859296,3.806229161704454,Discharge
105,0.7928040201005024,3.778405646317729,Discharge
105,0.7721206030150752,3.7582160761484595,Discharge
105,0.7514371859296481,3.731154810054326,Discharge
105,0.7307537688442209,3.710481792291437,Discharge
105,0.7100703517587938,3.6957444241060755,Discharge
105,0.6893869346733668,3.690236026767903,Discharge
105,0.6687035175879396,3.684085801834404,Discharge
105,0.6480201005025125,3.685372075336204,Discharge
105,0.6273366834170854,3.6902933721910993,Discharge
105,0.6066532663316582,3.6991696078776823,Discharge
105,0.5859698492462311,3.7108186420315996,Discharge
105,0.565286432160804,3.7257613703983403,Discharge
105,0.5446030150753768,3.7523980134155237,Discharge
105,0.5239195979899497,3.773535845534992,Discharge
105,0.5032361809045226,3.8011209718519057,Discharge
105,0.4825527638190954,3.8263743990088677,Discharge
105,0.4618693467336683,3.857972697625535,Discharge
105,0.4411859296482412,3.893348654887291,Discharge
105,0.420502512562814,3.923544304463445,Discharge
105,0.3998190954773869,3.948912324791278,Discharge
105,0.3791356783919598,3.9472561731234257,Discharge
105,0.35845226130653257,3.940366693759147,Discharge
105,0.3377688442211055,3.936121778638234,Discharge
105,0.3170854271356784,3.974621118690639,Discharge
105,0.2964020100502512,3.9822728925604376,Discharge
105,0.2757185929648241,3.969941306230567,Discharge
105,0.25503517587939695,3.9703117458157595,Discharge
105,0.23435175879396983,3.963960564294894,Discharge
105,0.21366834170854274,3.956468445354837,Discharge
105,0.19298492462311556,3.9489253037858605,Discharge
105,0.17230150753768841,3.942650476568329,Discharge
105,0.15161809045226132,3.9369321250588527,Discharge
105,0.13093467336683418,3.9274603352374946,Discharge
105,0.11025125628140703,3.9182800128929363,Discharge
105,0.08956783919597992,3.9120371801181983,Discharge
105,0.06888442211055278,3.9028754137102153,Discharge
105,0.04820100502512562,3.8945558581593396,Discharge
105,0.027517587939698503,3.8838769434342937,Discharge
105,0.006834170854271377,3.8767016421104294,Discharge
105,-0.013849246231155774,3.866242021595371,Discharge
105,-0.0345326633165829,3.8565947001583645,Discharge
105,-0.05521608040201002,3.8457771445475135,Discharge
105,-0.07589949748743717,3.836572781144255,Discharge
105,-0.0965829145728643,3.821440666835066,Discharge
105,-0.11726633165829144,3.8062689410321595,Discharge
105,-0.13794974874371857,3.793949223711806,Discharge
105,-0.1586331658291457,3.7797726231151234,Discharge
105,-0.17931658291457284,3.76364825531181,Discharge
105,-0.19999999999999998,3.7474127761552474,Discharge
105,-0.19999999999999998,3.7474127761552474,Charge
105,-0.17931658291457284,3.76364825531181,Charge
105,-0.1586331658291457,3.7797726231151234,Charge
105,-0.13794974874371857,3.793949223711806,Charge
105,-0.11726633165829144,3.8062689410321595,Charge
105,-0.0965829145728643,3.821440666835066,Charge
105,-0.07589949748743717,3.836572781144255,Charge
105,-0.05521608040201002,3.8457771445475135,Charge
105,-0.0345326633165829,3.8565947001583645,Charge
105,-0.013849246231155774,3.866242021595371,Charge
105,0.006834170854271377,3.8767016421104294,Charge
105,0.027517587939698503,3.8838769434342937,Charge
105,0.04820100502512562,3.8945558581593396,Charge
105,0.06888442211055278,3.9028754137102153,Charge
105,0.08956783919597992,3.9120371801181983,Charge
105,0.11025125628140703,3.9182800128929363,Charge
105,0.13093467336683418,3.9274603352374946,Charge
105,0.15161809045226132,3.9369321250588527,Charge
105,0.17230150753768841,3.942650476568329,Charge
105,0.19298492462311556,3.9489253037858605,Charge
105,0.21366834170854274,3.956468445354837,Charge
105,0.23435175879396983,3.963960564294894,Charge
105,0.25503517587939695,3.9703117458157595,Charge
105,0.2757185929648241,3.969941306230567,Charge
105,0.2964020100502512,3.9822728925604376,Charge
105,0.3170854271356784,3.974621118690639,Charge
105,0.3377688442211055,3.936121778638234,Charge
105,0.35845226130653257,3.940366693759147,Charge
105,0.3791356783919598,3.9472561731234257,Charge
105,0.3998190954773869,3.948912324791278,Charge
105,0.420502512562814,3.923544304463445,Charge
105,0.4411859296482412,3.893348654887291,Charge
105,0.4618693467336683,3.857972697625535,Charge
105,0.4825527638190954,3.8263743990088677,Charge
105,0.5032361809045226,3.8011209718519057,Charge
105,0.5239195979899497,3.773535845534992,Charge
105,0.5446030150753768,3.7523980134155237,Charge
105,0.565286432160804,3.7257613703983403,Charge
105,0.5859698492462311,3.7108186420315996,Charge
105,0.6066532663316582,3.6991696078776823,Charge
105,0.6273366834170854,3.6902933721910993,Charge
105,0.6480201005025125,3.685372075336204,Charge
105,0.6687035175879396,3.684085801834404,Charge
105,0.6893869346733668,3.690236026767903,Charge
105,0.7100703517587938,3.6957444241060755,Charge
105,0.7307537688442209,3.710481792291437,Charge
105,0.7514371859296481,3.731154810054326,Charge
105,0.7721206030150752,3.7582160761484595,Charge
105,0.7928040201005024,3.778405646317729,Charge
105,0.8134874371859296,3.806229161704454,Charge
105,0.8341708542713568,3.8402001094786686,Charge
105,0.8548542713567838,3.8736639933182784,Charge
105,0.875537688442211,3.911625800078425,Charge
105,0.8962211055276382,3.9526998799910236,Charge
105,0.9169045226130652,3.991844188187392,Charge
105,0.9375879396984924,4.028636002873964,Charge
105,0.9582713567839196,4.065632569224982,Charge
105,0.9789547738693466,4.0891741818664675,Charge
105,0.9996381909547738,4.090026235884519,Charge
105,1.020321608040201,4.092292559853168,Charge
105,1.041005025125628,4.093968484541031,Charge
105,1.0616884422110553,4.094022731770213,Charge
105,1.0823718592964824,4.096631076054882,Charge
105,1.1030552763819095,4.09758555130932,Charge
105,1.1237386934673366,4.098100080389763,Charge
105,1.1444221105527639,4.1,Charge
105,1.1651055276381908,4.1,Charge
105,1.185788944723618,4.099867624653342,Charge
105,1.2064723618090452,4.1,Charge
105,1.2271557788944722,4.1,Charge
105,1.2478391959798993,4.1,Charge
105,1.2685226130653267,4.1,Charge
105,1.2892060301507535,4.1,Charge
105,1.3098894472361808,4.1,Charge
105,1.330572864321608,4.1,Charge
105,1.351256281407035,4.1,Charge
105,1.3719396984924621,4.0978495449175885,Charge
105,1.3926231155778894,4.1,Charge
105,1.4133065326633163,4.1,Charge
105,1.4339899497487436,4.099407971608617,Charge
105,1.4546733668341707,4.061911028663849,Charge
105,1.4753567839195978,4.025016358527663,Charge
105,1.4960402010050249,3.986843075312983,Charge
105,1.5167236180904522,3.9501897207832117,Charge
105,1.537407035175879,3.917497806294556,Charge
105,1.5580904522613064,3.887217263128684,Charge
105,1.5787738693467337,3.8579192118546386,Charge
105,1.5994572864321606,3.8348432354312245,Charge
105,1.6201407035175879,3.814544297173443,Charge
105,1.640824120603015,3.7990508435066945,Charge
105,1.661507537688442,3.785947432114271,Charge
105,1.6821909547738692,3.778307620364554,Charge
105,1.7028743718592965,3.777185022027082,Charge
105,1.7235577889447233,3.779510587128168,Charge
105,1.7442412060301506,3.7849106421663556,Charge
105,1.7649246231155777,3.7960587479474155,Charge
105,1.7856080402010048,3.8139734599496338,Charge
105,1.806291457286432,3.833587832842543,Charge
105,1.8269748743718592,3.8573119705666885,Charge
105,1.8476582914572863,3.8830854823773673,Charge
105,1.8683417085427136,3.9143090526733477,Charge
105,1.8890251256281403,3.9441114203708816,Charge
105,1.9097085427135676,3.9882905516966436,Charge
105,1.9303919597989947,4.007795450011777,Charge
105,1.951075376884422,3.9779464476832644,Charge
105,1.971758793969849,4.006436696377989,Charge
105,1.9924422110552764,4.049150618492865,Charge
105,2.013125628140703,4.074583215875449,Charge
105,2.03380904522613,4.077317255979497,Charge
105,2.0544924623115577,4.076053033247753,Charge
105,2.075175879396985,4.075285989751926,Charge
105,2.095859296482412,4.078029754909586,Charge
105,2.1165427135678394,4.075961940791746,Charge
105,2.137226130653266,4.0766600228615895,Charge
105,2.157909547738693,4.074954761776152,Charge
105,2.1785929648241202,4.075727943405945,Charge
105,2.1992763819095478,4.076270318455685,Charge
105,2.219959798994975,4.075090975897135,Charge
105,2.240643216080402,4.074108898535363,Charge
105,2.2613266331658286,4.074640005991795,Charge
105,2.282010050251256,4.074506536893508,Charge
105,2.3026934673366832,4.070609429559603,Charge
105,2.3233768844221103,4.0712456101754695,Charge
105,2.3440603015075374,4.0707922230913685,Charge
105,2.364743718592965,4.071657866030221,Charge
105,2.3854271356783916,4.066844976301723,Charge
105,2.4061105527638187,4.067432708200115,Charge
105,2.426793969849246,4.040330766193448,Charge
105,2.4474773869346733,4.0031636066328815,Charge
105,2.4681608040201004,3.9621131360318955,Charge
105,2.4888442211055275,3.922270454177607,Charge
105,2.5095276381909546,3.8874149334014434,Charge
105,2.5302110552763817,3.8440290105361408,Charge
105,2.5508944723618088,3.8077258521874398,Charge
105,2.571577889447236,3.775072833153458,Charge
105,2.5922613065326634,3.7456701024581416,Charge
105,2.6129447236180905,3.714869285762446,Charge
105,2.6336281407035176,3.6916464972492546,Charge
105,2.6543115577889442,3.671063498273518,Charge
105,2.6749949748743718,3.653470217544643,Charge
105,2.695678391959799,3.6419356903067497,Charge
105,2.716361809045226,3.637513540108899,Charge
105,2.737045226130653,3.6328047898465714,Charge
105,2.7577286432160806,3.6362027759965736,Charge
105,2.7784120603015072,3.6442622545147207,Charge
105,2.7990954773869343,3.653177342331419,Charge
105,2.8197788944723614,3.6671503293102603,Charge
105,2.840462311557789,3.68794727792191,Charge
105,2.861145728643216,3.7137524690105215,Charge
105,2.881829145728643,3.7417392744953477,Charge
105,2.9025125628140698,3.7718382106489265,Charge
105,2.9231959798994973,3.8042247593524694,Charge
105,2.9438793969849244,3.8362933031460074,Charge
105,2.9645628140703515,3.877883899575765,Charge
105,2.9852462311557786,3.903592542716241,Charge
105,3.005929648241206,3.9551813638215028,Charge
105,3.0266130653266328,4.058367196981154,Charge
105,3.04729648241206,4.1,Charge
105,3.067979899497487,4.1,Charge
105,3.0886633165829145,4.1,Charge
105,3.1093467336683416,4.1,Charge
105,3.1300301507537687,4.1,Charge
105,3.1507135678391958,4.1,Charge
105,3.171396984924623,4.1,Charge
105,3.19208040201005,4.1,Charge
105,3.212763819095477,4.1,Charge
105,3.2334472361809046,4.1,Charge
105,3.2541306532663317,4.1,Charge
105,3.2748140703517583,4.1,Charge
105,3.2954974874371854,4.1,Charge
105,3.316180904522613,3.5593760690963956,Charge
105,3.33686432160804,3.5507106995273814,Charge
105,3.357547738693467,3.5449511164353984,Charge
105,3.378231155778894,3.5368939525628305,Charge
105,3.3989145728643213,3.5280407722259266,Charge
105,3.4195979899497484,3.5194802772856444,Charge
105,3.4402814070351755,3.513493807480196,Charge
105,3.4609648241206026,3.5057366516264903,Charge
105,3.48164824120603,3.497198927170753,Charge
105,3.502331658291457,3.492102948661306,Charge
105,3.523015075376884,3.488831442247302,Charge
105,3.543698492462311,3.4702697569097034,Charge
105,3.5643819095477385,3.4118580913662835,Charge
105,3.5850653266331656,3.396852056130902,Charge
105,3.6057487437185927,3.394524059712675,Charge
105,3.62643216080402,3.3853427101419875,Charge
105,3.647115577889447,3.3816126322402447,Charge
105,3.667798994974874,3.3736991206768723,Charge
105,3.688482412060301,3.3641567045275775,Charge
105,3.7091658291457286,3.35718849261724,Charge
105,3.7298492462311557,3.353195797493967,Charge
105,3.7505326633165827,3.345782626485755,Charge
105,3.7712160804020094,3.3400194978946574,Charge
105,3.791899497487437,3.331381250485211,Charge
105,3.812582914572864,3.3260162907791493,Charge
105,3.833266331658291,3.320574558745813,Charge
105,3.853949748743718,3.3145419028991245,Charge
105,3.8746331658291457,3.308392653436301,Charge
105,3.895316582914573,3.3022805526476096,Charge
105,3.916,3.2974574273490105,Charge
156,3.774,3.2974739364915346,Discharge
156,3.7535276381909544,3.302458439674619,Discharge
156,3.733055276381909,3.309133648352546,Discharge
156,3.712582914572864,3.3142546011501164,Discharge
156,3.6921105527638187,3.322261476624512,Discharge
156,3.6716381909547735,3.3264700900710706,Discharge
